,Area,Bedroom,Floor,WC,Price,Date,District,City,Latitude,Longitude
1912,2.0,-1,-1,-1,27.0,2022-11-08 14:42:28,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1913,40.0,3,2,3,4.0,2023-05-29 16:40:39,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
1914,33.0,3,5,4,3.7,2023-05-02 8:27:09,Cầu Giấy,Hà Nội,105.8028938,21.0288366
1915,2.0,3,2,3,29.5,2022-12-09 6:13:42,Huế,Thừa Thiên Huế,107.4678438,16.322695
1916,100.0,15,6,15,12.0,2023-05-12 16:46:34,Sơn Trà,Đà Nẵng,108.2547075,16.11049
1917,78.0,3,1,2,4.85,2023-03-28 9:11:42,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1918,372.0,-1,1,-1,4.15,2023-05-01 9:33:43,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1919,57.0,4,4,3,9.0,2023-04-24 16:39:26,Thanh Trì,Hà Nội,105.892628,20.983208
1920,5.0,-1,-1,-1,49.5,2023-04-21 23:37:42,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1921,140.0,2,-1,2,5.5,2023-06-03 9:43:37,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
1922,90.0,-1,3,-1,5.77,2023-05-19 8:57:41,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
1923,65.0,-1,2,-1,0.0,2023-06-10 14:26:17,Ninh Kiều,Cần Thơ,105.2256784,9.9195304
1924,100.0,3,2,2,3.1,2023-04-12 16:31:26,Huế,Thừa Thiên Huế,107.4678438,16.322695
1925,81.0,3,5,3,49.5,2022-11-06 7:17:39,Huế,Thừa Thiên Huế,107.4678438,16.322695
1926,48.0,4,-1,3,3.3,2023-05-09 15:32:58,Hồng Bàng,Hải Phòng,106.6510316,20.8636587
1927,87.0,3,1,2,68.0,2023-03-12 13:53:34,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1928,87.0,3,1,2,68.0,2023-03-12 13:53:34,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1929,28.0,-1,5,-1,3.6,2023-05-21 16:39:53,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
1930,71.0,3,1,2,2.9,2023-05-08 10:39:33,Biên Hòa,Đồng Nai,107.3210131,11.54331
1931,166.0,4,-1,2,2.85,2023-04-30 19:27:08,Biên Hòa,Đồng Nai,107.3210131,11.54331
1932,8.5,-1,1,-1,64.0,2023-03-27 14:32:48,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1933,3.0,2,1,-1,47.0,2023-04-22 10:41:23,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
1934,48.0,4,-1,3,3.3,2023-05-09 15:32:58,Hồng Bàng,Hải Phòng,106.6510316,20.8636587
1935,36.0,3,3,2,4.0,2023-05-29 16:40:39,Hà Đông,Hà Nội,105.7745175,20.9698363
1936,54.0,-1,3,-1,5.9,2023-05-11 14:48:13,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
1937,56.0,4,-1,3,15.0,2023-03-26 5:33:18,Quận 5,TP Hồ Chí Minh,106.6505485,10.7461928
1938,8.0,3,1,3,5.8,2023-05-11 21:11:02,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
1939,140.0,6,3,4,5.8,2023-05-11 21:11:02,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
1940,45.0,-1,4,-1,46.5,2022-10-26 15:00:07,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1941,125.0,-1,-1,1,0.52,2023-06-08 18:46:44,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
1942,2.0,3,3,3,7.7,2023-03-25 11:25:01,Sơn Trà,Đà Nẵng,108.2547075,16.11049
1943,61.0,2,1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
1944,50.0,4,-1,3,7.2,2023-04-13 22:10:54,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1945,3.0,-1,2,-1,2.95,2023-04-18 11:48:00,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1946,61.0,2,-1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
1947,61.0,2,1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
1948,61.0,2,2,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
1949,7.0,-1,3,-1,5.8,2023-05-11 21:11:02,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
1950,36.0,2,2,2,5.5,2023-06-03 9:43:37,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
1951,62.0,5,2,3,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
1952,64.0,5,1,5,0.52,2023-06-08 18:46:44,Đức Hòa,Long An,106.4574174,10.823593
1953,31.0,3,3,3,5.25,2023-02-18 13:49:39,Quận 1,TP Hồ Chí Minh,106.672782,10.753522
1954,14.0,3,-1,2,1.45,2023-04-21 13:05:04,Đống Đa,Hà Nội,105.823545,21.023833
1955,14.0,3,-1,2,1.45,2023-04-21 13:05:04,Đống Đa,Hà Nội,105.823545,21.023833
1956,127.0,4,2,3,9.9,2023-02-25 13:58:19,Biên Hòa,Đồng Nai,107.3210131,11.54331
1957,7.0,5,6,5,10.6,2023-02-05 17:00:10,Quận 5,TP Hồ Chí Minh,106.6505485,10.7461928
1958,107.0,3,-1,2,2.4,2023-05-01 9:38:08,Biên Hòa,Đồng Nai,107.3210131,11.54331
1959,44.0,3,3,3,0.0,2023-06-10 14:26:17,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
1960,4.0,3,3,3,0.0,2023-06-10 14:26:17,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
1961,60.0,6,1,-1,38.0,2023-02-16 21:49:19,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
1962,240.0,-1,3,4,55.0,2022-10-29 23:21:04,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1963,4.0,-1,-1,-1,4.55,2023-05-08 21:09:49,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
1964,61.0,2,1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
1965,61.0,2,2,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
1966,56.0,2,1,2,6.1,2023-04-21 11:09:39,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1967,60.0,5,2,3,6.9,2023-04-21 10:59:30,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1968,43.0,4,4,5,4.25,2023-04-15 11:03:26,Tây Hồ,Hà Nội,105.8218467,21.0641965
1969,50.0,3,1,2,5.5,2023-06-03 9:43:37,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1970,128.0,4,-1,2,11.2,2023-04-20 23:17:40,Biên Hòa,Đồng Nai,107.3210131,11.54331
1971,45.0,-1,4,2,4.65,2023-04-20 23:44:43,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1972,10.0,-1,3,-1,0.0,2023-06-10 14:26:17,Quận 2,TP Hồ Chí Minh,106.705717,10.741676
1973,90.0,4,3,4,55.0,2023-03-18 10:21:42,Ngũ Hành Sơn,Đà Nẵng,108.2542095,15.9978454
1974,7.0,-1,4,-1,5.0,2023-05-19 7:48:17,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
1975,180.0,4,-1,2,18.5,2023-04-21 9:08:33,Vĩnh Cửu,Đồng Nai,107.3210131,11.54331
1976,126.0,4,1,2,1.12,2023-04-21 9:11:58,Biên Hòa,Đồng Nai,107.3210131,11.54331
1977,270.0,-1,4,-1,28.0,2022-11-21 5:23:12,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1978,40.0,2,1,2,27.0,2022-11-08 14:42:28,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1979,80.0,13,-1,15,26.0,2023-03-06 8:09:17,Tây Hồ,Hà Nội,105.8218467,21.0641965
1980,40.0,3,3,-1,3.9,2023-05-13 20:15:20,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
1981,2.0,-1,-1,-1,45.0,2023-02-26 23:12:38,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
1982,65.0,3,1,2,5.95,2023-05-02 16:40:18,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1983,35.0,2,2,2,4.4,2023-05-19 11:55:51,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
1984,52.0,4,2,3,5.1,2023-05-15 14:27:13,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1985,90.0,3,2,3,8.1,2022-11-06 15:11:21,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1986,52.0,2,2,-1,51.0,2022-11-30 10:48:54,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
1987,52.0,2,2,-1,51.0,2022-11-30 10:48:54,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
1988,9.0,-1,3,-1,7.45,2023-01-19 12:21:02,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
1989,75.0,-1,-1,-1,24.8,2023-04-19 13:53:41,Cẩm Lệ,Đà Nẵng,108.1572752,15.9716436
1990,40.0,3,4,-1,12.0,2023-05-12 16:46:34,Đống Đa,Hà Nội,105.823545,21.023833
1991,70.0,2,-1,2,1.19,2023-05-04 8:40:02,Biên Hòa,Đồng Nai,107.3210131,11.54331
1992,45.0,3,5,-1,0.0,2023-06-10 14:26:17,Đống Đa,Hà Nội,105.823545,21.023833
1993,60.0,-1,1,-1,0.55,2023-05-30 9:37:08,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
1994,33.0,3,2,3,5.1,2023-05-15 14:27:13,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
1995,100.0,3,-1,2,0.82,2023-06-05 15:04:39,Biên Hòa,Đồng Nai,107.3210131,11.54331
1996,61.0,2,1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
1997,61.0,2,1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
1998,68.0,6,5,7,7.1,2023-01-05 13:39:48,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
1999,3.0,-1,-1,-1,6.4,2023-05-04 7:57:53,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
2000,420.0,-1,2,-1,18.0,2023-02-19 10:55:04,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2001,34.0,5,3,3,4.7,2023-05-08 17:24:19,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
2002,11.0,-1,3,-1,11.0,2023-04-20 10:57:08,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
2003,87.0,3,2,3,3.6,2023-05-21 16:39:53,Thanh Khê,Đà Nẵng,108.1665222,16.0263747
2004,86.0,-1,3,-1,51.0,2022-11-30 10:48:54,Quận 3,TP Hồ Chí Minh,106.660335,10.771637
2005,44.0,3,3,3,4.3,2023-05-12 16:53:40,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2006,10.0,3,2,3,5.5,2023-06-03 9:43:37,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2007,40.0,-1,5,1,0.0,2023-06-10 14:26:17,Hoàng Mai,Hà Nội,105.849591,20.983773
2008,2.0,-1,5,-1,0.0,2023-06-10 14:26:17,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
2009,36.0,-1,5,-1,0.0,2023-06-10 14:26:17,Hoàng Mai,Hà Nội,105.849591,20.983773
2010,5.0,-1,2,-1,3.2,2023-05-16 23:56:24,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2011,100.0,4,3,4,57.0,2022-11-09 20:15:31,Cẩm Lệ,Đà Nẵng,108.1572752,15.9716436
2012,44.1,5,2,4,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
2013,52.0,-1,-1,-1,4.0,2023-05-29 16:40:39,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2014,14.0,2,2,3,0.0,2023-06-10 14:26:17,Quận 1,TP Hồ Chí Minh,106.672782,10.753522
2015,127.0,-1,-1,-1,63.0,2023-02-12 9:10:14,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
2016,73.0,3,3,2,7.8,2023-03-14 21:25:39,Lê Chân,Hải Phòng,106.680061,20.854703
2017,56.0,2,1,2,4.1,2023-05-20 13:51:55,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
2018,52.0,3,3,2,41.0,2022-11-14 17:20:03,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2019,60.0,5,3,6,8.8,2023-04-07 19:21:32,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2020,67.0,4,5,4,33.0,2022-12-31 10:44:54,Lê Chân,Hải Phòng,106.680061,20.854703
2021,9.0,4,3,4,9.0,2023-04-24 16:39:26,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2022,250.0,-1,-1,-1,16.5,2023-02-01 8:26:22,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2023,85.0,2,-1,-1,42.0,2022-12-12 17:13:50,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2024,406.0,-1,-1,3,4.9,2023-04-25 11:43:13,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2025,28.0,-1,4,-1,5.1,2023-05-15 14:27:13,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2026,55.0,-1,4,-1,11.0,2023-04-20 10:57:08,Hoàng Mai,Hà Nội,105.849591,20.983773
2027,65.0,-1,-1,-1,10.5,2023-04-20 11:00:18,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
2028,23.0,2,3,2,0.0,2023-06-10 14:26:17,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
2029,37.0,3,5,4,4.1,2023-05-20 13:51:55,Cầu Giấy,Hà Nội,105.8028938,21.0288366
2030,55.0,2,1,2,42.0,2022-12-12 17:13:50,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2031,30.0,3,4,3,4.9,2023-04-25 11:43:13,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2032,171.0,5,4,6,19.0,2023-03-29 18:16:54,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2033,171.0,5,4,6,19.0,2023-03-29 18:16:54,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2034,60.0,4,2,3,59.0,2023-02-15 7:15:56,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2035,45.0,-1,3,3,0.0,2023-06-10 14:26:17,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2036,37.0,3,-1,4,3.6,2023-05-21 16:39:53,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
2037,80.0,3,1,2,0.65,2023-05-09 10:41:33,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
2038,61.0,2,-1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
2039,61.0,2,1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
2040,60.0,2,-1,2,4.7,2023-05-08 17:24:19,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2041,80.0,-1,3,-1,4.5,2023-05-26 21:22:25,Sơn Trà,Đà Nẵng,108.2547075,16.11049
2042,203.0,-1,4,-1,0.0,2023-06-10 14:26:17,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
2043,117.0,3,-1,3,70.0,2022-10-26 14:40:59,Huế,Thừa Thiên Huế,107.4678438,16.322695
2044,60.0,-1,-1,2,4.92,2023-05-24 14:27:23,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2045,100.0,-1,2,3,2.0,2023-05-25 10:43:15,Châu Thành,Tiền Giang,104.4771134,10.3602131
2046,80.0,-1,4,-1,6.8,2023-05-04 10:23:21,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
2047,95.0,4,3,4,7.9,2023-02-18 10:30:51,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2048,50.0,4,4,5,5.0,2023-05-19 7:48:17,Hoàng Mai,Hà Nội,105.849591,20.983773
2049,128.0,-1,-1,-1,11.5,2023-04-17 10:29:50,Vĩnh Cửu,Đồng Nai,107.3210131,11.54331
2050,91.0,2,-1,2,1.48,2023-05-27 20:47:58,Hà Đông,Hà Nội,105.7745175,20.9698363
2051,56.0,7,2,-1,6.7,2023-04-17 22:35:56,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
2052,18.0,-1,4,3,93.0,2022-11-18 13:59:04,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2053,44.0,-1,5,5,7.3,2023-04-10 9:36:41,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2054,2.0,3,2,-1,58.0,2023-03-05 20:04:47,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2055,66.0,2,2,2,19.5,2022-10-29 9:00:39,Lê Chân,Hải Phòng,106.680061,20.854703
2056,20.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Thanh Xuân,Hà Nội,105.79994,20.989273
2057,-1.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Thanh Xuân,Hà Nội,105.79994,20.989273
2058,2.0,-1,2,3,33.5,2023-04-18 10:42:57,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2059,132.0,4,3,-1,67.0,2022-11-11 16:00:17,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2060,47.0,2,1,3,5.95,2023-05-02 16:40:18,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
2061,9.0,2,2,2,70.0,2023-02-27 22:26:26,Lê Chân,Hải Phòng,106.680061,20.854703
2062,32.0,1,-1,3,0.7,2023-05-17 16:42:58,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2063,30.0,-1,2,-1,2.95,2023-04-18 11:48:00,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2064,309.0,-1,7,8,30.0,2023-02-08 12:45:58,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2065,145.0,-1,-1,8,16.0,2023-02-23 19:27:52,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2066,145.0,-1,-1,8,16.0,2023-02-23 19:27:52,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2067,90.0,5,2,8,15.0,2023-03-26 5:33:18,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2068,47.0,3,1,8,8.0,2023-04-15 11:16:07,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2069,347.0,-1,11,8,18.5,2023-04-18 12:25:38,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2070,5.0,2,-1,1,0.0,2023-06-10 14:26:17,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
2071,347.0,-1,11,8,18.5,2023-04-18 12:25:38,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2072,60.0,3,-1,8,5.0,2023-05-19 7:48:17,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2073,110.0,-1,1,-1,2.1,2023-05-06 11:27:03,Châu Thành,Tiền Giang,104.4771134,10.3602131
2074,61.0,2,1,3,2.53,2023-05-23 14:59:49,Tân Uyên,Bình Dương,106.6832033,10.9592354
2075,50.0,-1,1,8,3.0,2023-05-27 10:37:42,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2076,30.0,2,-1,-1,0.87,2023-06-06 10:09:50,Biên Hòa,Đồng Nai,107.3210131,11.54331
2077,80.0,4,-1,8,3.0,2023-05-27 10:37:42,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2078,80.0,4,-1,8,3.0,2023-05-27 10:37:42,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2079,14.0,3,2,8,3.0,2023-05-27 10:37:42,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2080,60.0,-1,1,2,0.55,2023-05-30 9:37:08,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
2081,400.0,-1,6,8,33.0,2022-12-31 10:44:54,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
2082,36.0,-1,3,-1,2.19,2023-05-07 17:11:45,Huế,Thừa Thiên Huế,107.4678438,16.322695
2083,208.0,4,3,4,5.9,2023-05-11 14:48:13,Huế,Thừa Thiên Huế,107.4678438,16.322695
2084,61.0,2,1,2,4.8,2023-05-28 16:01:55,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2085,30.0,-1,-1,3,93.0,2022-11-18 13:59:04,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2086,90.0,4,-1,2,20.0,2023-04-18 15:35:11,Vĩnh Cửu,Đồng Nai,107.3210131,11.54331
2087,49.0,5,2,5,5.3,2023-04-27 16:16:19,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2088,30.0,-1,1,3,1.78,2023-05-21 20:35:18,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2089,90.0,-1,1,-1,11.5,2023-04-17 10:29:50,Vĩnh Cửu,Đồng Nai,107.3210131,11.54331
2090,203.0,-1,4,-1,0.0,2023-06-10 14:26:17,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
2091,30.0,-1,-1,3,24.5,2023-04-18 16:15:01,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2092,55.0,2,-1,2,3.95,2023-04-04 19:44:17,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2093,48.0,-1,1,3,2.38,2023-05-12 18:09:11,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
2094,128.0,-1,-1,-1,63.0,2023-02-12 9:10:14,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
2095,54.0,3,2,3,4.9,2023-04-25 11:43:13,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
2096,40.0,-1,5,-1,2.68,2023-05-17 12:00:57,Hoàng Mai,Hà Nội,105.849591,20.983773
2097,51.0,3,1,3,4.1,2023-05-20 13:51:55,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
2098,33.5,-1,4,-1,5.4,2023-04-25 8:54:50,Quận 3,TP Hồ Chí Minh,106.660335,10.771637
2099,85.0,3,2,3,2.35,2023-04-13 18:22:34,Huế,Thừa Thiên Huế,107.4678438,16.322695
2100,125.0,-1,3,-1,7.3,2023-04-10 9:36:41,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2101,8.5,-1,4,-1,0.0,2023-06-10 14:26:17,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
2102,91.0,-1,2,-1,10.0,2023-05-05 22:54:38,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2103,55.0,2,2,2,6.3,2023-05-11 11:41:53,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
2104,75.0,2,4,2,6.5,2023-05-07 8:02:45,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
2105,47.0,4,-1,3,3.25,2023-04-26 22:38:13,Hồng Bàng,Hải Phòng,106.6510316,20.8636587
2106,102.0,3,2,2,43.0,2022-12-10 6:03:47,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2107,60.0,2,-1,2,13.0,2023-04-19 9:56:04,Lê Chân,Hải Phòng,106.680061,20.854703
2108,168.0,-1,8,-1,43.0,2023-04-19 10:00:50,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
2109,168.0,-1,8,-1,0.0,2023-06-10 14:26:17,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
2110,51.0,6,5,6,19.5,2022-10-29 9:00:39,Cầu Giấy,Hà Nội,105.8028938,21.0288366
2111,5.0,-1,1,-1,54.0,2022-11-22 10:26:52,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2112,72.0,3,-1,1,8.45,2022-12-21 21:33:50,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
2113,92.0,4,6,6,30.8,2023-04-19 10:46:13,Cầu Giấy,Hà Nội,105.8028938,21.0288366
2114,80.0,4,2,3,14.5,2022-11-04 10:38:57,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
2115,3.0,2,1,2,4.35,2023-05-18 9:41:36,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
2116,240.0,6,2,5,17.5,2022-11-09 9:27:04,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
2117,244.0,4,2,4,5.95,2023-05-02 16:40:18,Ninh Kiều,Cần Thơ,105.2256784,9.9195304
2118,91.0,4,3,3,5.95,2023-05-02 16:40:18,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2119,32.0,2,1,2,4.75,2023-03-13 14:15:49,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
2120,50.0,4,2,4,6.7,2023-04-17 22:35:56,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
2121,50.0,4,2,4,6.7,2023-04-17 22:35:56,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
2122,13.0,2,2,2,6.7,2023-04-17 22:35:56,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
2123,42.0,5,-1,4,5.65,2023-02-19 11:43:59,Đống Đa,Hà Nội,105.823545,21.023833
2124,30.0,3,5,-1,3.5,2023-05-29 13:05:30,Hoàng Mai,Hà Nội,105.849591,20.983773
2125,40.0,-1,3,-1,6.8,2023-05-04 10:23:21,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
2126,7.0,2,-1,1,0.0,2023-06-10 14:26:17,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
2127,36.0,-1,4,-1,5.45,2022-12-15 16:00:25,Cầu Giấy,Hà Nội,105.8028938,21.0288366
2128,65.0,-1,3,4,6.2,2023-04-14 13:30:08,Thanh Khê,Đà Nẵng,108.1665222,16.0263747
2129,25.0,3,4,3,4.35,2023-05-18 9:41:36,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2130,3.0,4,2,3,7.95,2023-01-05 13:10:41,Quận 5,TP Hồ Chí Minh,106.6505485,10.7461928
2131,34.0,2,2,3,4.5,2023-05-26 21:22:25,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
2132,48.0,-1,3,-1,69.0,2022-11-18 17:26:19,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
2133,30.0,4,6,4,4.49,2023-05-29 11:51:53,Ba Đình,Hà Nội,105.760936,20.946341
2134,90.0,3,3,4,49.95,2023-04-17 14:06:26,Cẩm Lệ,Đà Nẵng,108.1572752,15.9716436
2135,2.0,3,2,3,6.5,2023-05-07 8:02:45,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
2136,89.0,-1,5,-1,7.1,2023-01-05 13:39:48,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
2137,5.0,4,4,5,7.9,2023-02-18 10:30:51,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
2138,96.0,-1,1,-1,82.0,2023-03-08 10:29:16,Vĩnh Cửu,Đồng Nai,107.3210131,11.54331
2139,26.0,-1,-1,-1,32.0,2022-11-01 8:12:10,Quận 1,TP Hồ Chí Minh,106.672782,10.753522
2140,80.0,2,1,2,2.8,2023-05-18 16:57:44,Ninh Kiều,Cần Thơ,105.2256784,9.9195304
